quarantine_id,run_id,dataset,quarantine_timestamp,error_reasons,order_id,customer_id,product_id,quantity,unit_price,discount_rate,total_amount,order_date,order_status,payment_method
Q-pipe-20260817170515-c0ef-orders-00206,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,customer_id is null | orphaned customer_id (not in customer master),ORD-0001943,,P-PRD-104,1,299.0,0.0,299.0,2026-04-12 13:12:45,Shipped,UPI
Q-pipe-20260817170515-c0ef-orders-00207,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,unit_price must be greater than 0,ORD-0002969,CUST-000080,P-PRD-109,1,-550.0,0.2,-550.0,2026-07-20 14:46:08,Processing,Credit Card
Q-pipe-20260817170515-c0ef-orders-00208,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,orphaned customer_id (not in customer master),ORD-0001437,CUST-ORPHAN-912950,P-PRD-112,3,179.0,0.05,510.15,2026-02-25 00:57:12,Cancelled,Debit Card
Q-pipe-20260817170515-c0ef-orders-00209,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,duplicate order_id,ORD-0002978,CUST-000262,P-PRD-111,2,249.0,0.05,473.1,2026-02-24 07:07:27,Pending,UPI
Q-pipe-20260817170515-c0ef-orders-00210,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,customer_id is null | orphaned customer_id (not in customer master),ORD-0002468,,P-PRD-108,1,750.0,0.05,712.5,2026-07-23 04:00:51,Refunded,Wallet
Q-pipe-20260817170515-c0ef-orders-00211,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,unit_price must be greater than 0,ORD-0002469,CUST-000139,P-PRD-106,3,-1200.0,0.0,-3600.0,2026-07-07 05:51:30,Completed,Net Banking
Q-pipe-20260817170515-c0ef-orders-00212,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,duplicate order_id,ORD-0001446,CUST-000102,P-PRD-102,1,899.0,0.0,899.0,2026-08-07 07:49:12,Processing,Debit Card
Q-pipe-20260817170515-c0ef-orders-00213,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,duplicate order_id,ORD-0001424,CUST-000166,P-PRD-104,1,299.0,0.0,299.0,2026-07-08 22:43:53,Refunded,UPI
Q-pipe-20260817170515-c0ef-orders-00214,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,unit_price must be greater than 0,ORD-0002984,CUST-000026,P-PRD-112,1,-179.0,0.15,-179.0,2026-07-02 15:12:53,Cancelled,Net Banking
Q-pipe-20260817170515-c0ef-orders-00215,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,invalid or unparseable order_date format,ORD-0000939,CUST-000252,P-PRD-104,1,299.0,0.0,299.0,2026-99-99 25:99:99,Completed,Net Banking
Q-pipe-20260817170515-c0ef-orders-00216,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,duplicate order_id,ORD-0004258,CUST-000006,P-PRD-103,1,189.0,0.0,189.0,2026-04-06 18:17:44,Processing,Credit Card
Q-pipe-20260817170515-c0ef-orders-00217,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,unit_price must be greater than 0,ORD-0002481,CUST-000382,P-PRD-112,10,-179.0,0.0,-1790.0,2026-07-19 21:08:15,Cancelled,Credit Card
Q-pipe-20260817170515-c0ef-orders-00218,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0000946,CUST-000394,P-PRD-111,0,249.0,0.05,0.0,2026-05-17 08:43:53,Cancelled,Cash on Delivery
Q-pipe-20260817170515-c0ef-orders-00219,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,orphaned customer_id (not in customer master),ORD-0002484,CUST-ORPHAN-939348,P-PRD-111,2,249.0,0.1,448.2,2026-06-16 15:34:49,Completed,Net Banking
Q-pipe-20260817170515-c0ef-orders-00220,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0001462,CUST-000272,P-PRD-107,0,199.0,0.05,0.0,2026-04-23 14:59:19,Pending,Debit Card
Q-pipe-20260817170515-c0ef-orders-00221,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,duplicate order_id,ORD-0000587,CUST-000469,P-PRD-103,2,189.0,0.0,378.0,2026-04-20 07:44:56,Processing,Credit Card
Q-pipe-20260817170515-c0ef-orders-00222,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,unit_price must be greater than 0,ORD-0004022,CUST-000018,P-PRD-108,3,-750.0,0.05,-2250.0,2026-03-12 02:26:31,Processing,Debit Card
Q-pipe-20260817170515-c0ef-orders-00223,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,duplicate order_id,ORD-0000195,CUST-000120,P-PRD-108,2,750.0,0.0,1500.0,2026-07-25 11:00:21,Completed,Cash on Delivery
Q-pipe-20260817170515-c0ef-orders-00224,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,unit_price must be greater than 0,ORD-0003001,CUST-000301,P-PRD-103,2,-189.0,0.0,-378.0,2026-05-20 17:21:50,Pending,Debit Card
Q-pipe-20260817170515-c0ef-orders-00225,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,orphaned customer_id (not in customer master),ORD-0002490,CUST-ORPHAN-949160,P-PRD-101,1,2499.0,0.0,2499.0,2026-04-21 03:11:59,Shipped,Net Banking
Q-pipe-20260817170515-c0ef-orders-00226,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,order_status not in allowed business statuses,ORD-0001467,CUST-000032,P-PRD-109,1,550.0,0.0,550.0,2026-04-02 17:09:02,UNKNOWN_ERROR_STATUS,Credit Card
Q-pipe-20260817170515-c0ef-orders-00227,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0003005,CUST-000347,P-PRD-105,0,4500.0,0.0,0.0,2026-05-24 05:58:22,Cancelled,UPI
Q-pipe-20260817170515-c0ef-orders-00228,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0001470,CUST-000458,P-PRD-108,-5,750.0,0.15,-3750.0,2026-04-05 11:33:32,Pending,Net Banking
Q-pipe-20260817170515-c0ef-orders-00229,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,duplicate order_id,ORD-0000267,CUST-000031,P-PRD-103,2,189.0,0.0,378.0,2026-03-12 08:47:17,Shipped,Wallet
Q-pipe-20260817170515-c0ef-orders-00230,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,unit_price must be greater than 0,ORD-0002496,CUST-000099,P-PRD-107,1,-199.0,0.2,-199.0,2026-04-16 05:37:42,Shipped,Credit Card
Q-pipe-20260817170515-c0ef-orders-00231,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,duplicate order_id,ORD-0003365,CUST-000235,P-PRD-103,1,189.0,0.0,189.0,2026-03-02 04:53:29,Completed,Net Banking
Q-pipe-20260817170515-c0ef-orders-00232,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0004035,CUST-000131,P-PRD-101,0,2499.0,0.0,0.0,2026-05-28 08:03:23,Processing,Net Banking
Q-pipe-20260817170515-c0ef-orders-00233,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0001988,CUST-000089,P-PRD-104,-5,299.0,0.1,-1495.0,2026-03-26 02:13:48,Shipped,Net Banking
Q-pipe-20260817170515-c0ef-orders-00234,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0003017,CUST-000468,P-PRD-108,-2,750.0,0.0,-1500.0,2026-03-29 15:09:41,Processing,Debit Card
Q-pipe-20260817170515-c0ef-orders-00235,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0003532,CUST-000448,P-PRD-109,-4,550.0,0.15,-2200.0,2026-06-09 01:43:58,Processing,Debit Card
Q-pipe-20260817170515-c0ef-orders-00236,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0003535,CUST-000111,P-PRD-112,-1,179.0,0.0,-179.0,2026-06-27 18:37:05,Refunded,Wallet
Q-pipe-20260817170515-c0ef-orders-00237,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,invalid or unparseable order_date format,ORD-0002001,CUST-000409,P-PRD-102,1,899.0,0.0,899.0,2026-99-99 25:99:99,Completed,UPI
Q-pipe-20260817170515-c0ef-orders-00238,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,customer_id is null | orphaned customer_id (not in customer master),ORD-0003541,,P-PRD-109,2,550.0,0.0,1100.0,2026-06-20 23:29:57,Cancelled,Credit Card
Q-pipe-20260817170515-c0ef-orders-00239,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,order_status not in allowed business statuses,ORD-0000471,CUST-000408,P-PRD-111,1,249.0,0.15,211.65,2026-06-10 05:37:19,UNKNOWN_ERROR_STATUS,Wallet
Q-pipe-20260817170515-c0ef-orders-00240,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,unit_price must be greater than 0,ORD-0004056,CUST-000050,P-PRD-107,3,-199.0,0.15,-597.0,2026-04-24 09:50:44,Refunded,Wallet
Q-pipe-20260817170515-c0ef-orders-00241,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,order_status not in allowed business statuses,ORD-0002519,CUST-000258,P-PRD-103,2,189.0,0.0,378.0,2026-04-30 14:26:54,UNKNOWN_ERROR_STATUS,Wallet
Q-pipe-20260817170515-c0ef-orders-00242,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0001500,CUST-000087,P-PRD-112,-5,179.0,0.0,-895.0,2026-03-26 20:52:00,Refunded,Debit Card
Q-pipe-20260817170515-c0ef-orders-00243,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,orphaned customer_id (not in customer master),ORD-0004064,CUST-ORPHAN-988283,P-PRD-107,2,199.0,0.05,378.1,2026-08-02 13:07:24,Shipped,Credit Card
Q-pipe-20260817170515-c0ef-orders-00244,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,unit_price must be greater than 0,ORD-0004577,CUST-000274,P-PRD-111,2,-249.0,0.2,-498.0,2026-04-03 04:19:16,Pending,Cash on Delivery
Q-pipe-20260817170515-c0ef-orders-00245,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,invalid or unparseable order_date format,ORD-0001505,CUST-000327,P-PRD-112,1,179.0,0.2,143.2,2026-99-99 25:99:99,Processing,Cash on Delivery
Q-pipe-20260817170515-c0ef-orders-00246,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,invalid or unparseable order_date format,ORD-0004582,CUST-000463,P-PRD-103,1,189.0,0.0,189.0,2026-99-99 25:99:99,Shipped,Credit Card
Q-pipe-20260817170515-c0ef-orders-00247,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,unit_price must be greater than 0,ORD-0000999,CUST-000271,P-PRD-112,4,-179.0,0.0,-716.0,2026-05-16 09:15:08,Refunded,Cash on Delivery
Q-pipe-20260817170515-c0ef-orders-00248,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,customer_id is null | orphaned customer_id (not in customer master),ORD-0002536,,P-PRD-101,2,2499.0,0.05,4748.1,2026-05-23 05:53:59,Shipped,Wallet
Q-pipe-20260817170515-c0ef-orders-00249,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,invalid or unparseable order_date format,ORD-0004071,CUST-000130,P-PRD-101,3,2499.0,0.0,7497.0,2026-99-99 25:99:99,Cancelled,Cash on Delivery
Q-pipe-20260817170515-c0ef-orders-00250,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,duplicate order_id,ORD-0000490,CUST-000498,P-PRD-103,2,189.0,0.1,340.2,2026-06-25 08:07:21,Shipped,Debit Card
Q-pipe-20260817170515-c0ef-orders-00251,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0001515,CUST-000392,P-PRD-110,-3,3500.0,0.05,-10500.0,2026-02-27 20:37:18,Completed,Credit Card
Q-pipe-20260817170515-c0ef-orders-00252,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,invalid or unparseable order_date format,ORD-0003564,CUST-000232,P-PRD-102,1,899.0,0.0,899.0,2026-99-99 25:99:99,Cancelled,Cash on Delivery
Q-pipe-20260817170515-c0ef-orders-00253,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,invalid or unparseable order_date format,ORD-0004075,CUST-000371,P-PRD-110,1,3500.0,0.0,3500.0,2026-99-99 25:99:99,Refunded,Wallet
Q-pipe-20260817170515-c0ef-orders-00254,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,orphaned customer_id (not in customer master),ORD-0002022,CUST-ORPHAN-930059,P-PRD-107,2,199.0,0.2,318.4,2026-06-21 16:13:17,Completed,UPI
Q-pipe-20260817170515-c0ef-orders-00255,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,orphaned customer_id (not in customer master),ORD-0001007,CUST-ORPHAN-912217,P-PRD-104,1,299.0,0.2,239.2,2026-07-12 18:43:17,Cancelled,Net Banking
Q-pipe-20260817170515-c0ef-orders-00256,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,unit_price must be greater than 0,ORD-0002544,CUST-000296,P-PRD-103,1,-189.0,0.1,-189.0,2026-06-26 19:29:21,Pending,Credit Card
Q-pipe-20260817170515-c0ef-orders-00257,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,order_status not in allowed business statuses,ORD-0004076,CUST-000417,P-PRD-101,1,2499.0,0.0,2499.0,2026-03-05 03:05:39,UNKNOWN_ERROR_STATUS,UPI
Q-pipe-20260817170515-c0ef-orders-00258,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,duplicate order_id,ORD-0001012,CUST-000119,P-PRD-104,3,299.0,0.05,852.15,2026-04-01 11:21:04,Cancelled,Cash on Delivery
Q-pipe-20260817170515-c0ef-orders-00259,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,order_status not in allowed business statuses,ORD-0001013,CUST-000268,P-PRD-106,1,1200.0,0.0,1200.0,2026-05-04 06:12:23,UNKNOWN_ERROR_STATUS,Net Banking
Q-pipe-20260817170515-c0ef-orders-00260,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0001526,CUST-000086,P-PRD-101,0,2499.0,0.05,0.0,2026-04-27 09:25:58,Shipped,UPI
Q-pipe-20260817170515-c0ef-orders-00261,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,order_status not in allowed business statuses,ORD-0001524,CUST-000325,P-PRD-106,1,1200.0,0.1,1080.0,2026-03-12 06:00:08,UNKNOWN_ERROR_STATUS,Net Banking
Q-pipe-20260817170515-c0ef-orders-00262,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,order_status not in allowed business statuses,ORD-0001527,CUST-000338,P-PRD-102,1,899.0,0.0,899.0,2026-07-27 17:28:35,UNKNOWN_ERROR_STATUS,Wallet
Q-pipe-20260817170515-c0ef-orders-00263,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,orphaned customer_id (not in customer master),ORD-0003577,CUST-ORPHAN-911262,P-PRD-102,2,899.0,0.0,1798.0,2026-07-12 16:09:08,Completed,UPI
Q-pipe-20260817170515-c0ef-orders-00264,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,quantity must be greater than 0,ORD-0003066,CUST-000164,P-PRD-103,0,189.0,0.0,0.0,2026-05-06 08:36:54,Completed,Debit Card
Q-pipe-20260817170515-c0ef-orders-00265,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,order_status not in allowed business statuses,ORD-0002039,CUST-000305,P-PRD-109,2,550.0,0.0,1100.0,2026-03-01 12:59:33,UNKNOWN_ERROR_STATUS,Cash on Delivery
Q-pipe-20260817170515-c0ef-orders-00266,pipe-20260817170515-c0ef,orders,2026-08-17T17:05:16.284755,duplicate order_id,ORD-0001012,CUST-000481,P-PRD-108,1,750.0,0.05,712.5,2026-07-17 15:25:20,Cancelled,Net Banking
